year,school,over_500,srs,pace,o_rtg,3pa_rate,ts_percent,trb_percent,ast_percent,stl_percent,blk_percent,tov_percent,orb_percent
2018-19,Indiana State,FALSE,-2.72,69.2,99.2,0.286,0.533,48.4,45.2,9.6,6.8,16.6,23.8
2018-19,Indiana,TRUE,13.82,68.3,103.3,0.336,0.535,50.8,51,9.3,12.1,15.6,28.1
2018-19,Iona NCAA,TRUE,-4.78,71.4,107.4,0.445,0.568,48,50.4,9.5,7.7,15.4,24.3
2018-19,Iowa State NCAA,TRUE,18.07,68.2,112.7,0.396,0.575,50.3,54.1,10.3,12.5,13.9,28.4
2018-19,Iowa NCAA,TRUE,14.27,70.2,110.4,0.39,0.569,50.6,59.3,8.5,9,15.1,29.5
2018-19,Purdue-Fort Wayne,TRUE,-3.47,73.4,111.7,0.461,0.587,48.9,53,10.1,12.3,14.5,24
2018-19,IUPUI,FALSE,-2.72,71.6,106.2,0.353,0.545,53.2,52.9,9.7,8.8,16.7,34.3
2018-19,Jackson State,FALSE,-14.6,67.4,91.1,0.312,0.479,50.4,50.1,9.6,11.9,17.5,28.5
2018-19,Jacksonville State,TRUE,1.59,71.3,107.4,0.307,0.545,54.3,47.3,10.2,12.2,15.7,33.4
2018-19,Jacksonville,FALSE,-8.27,73.3,101.3,0.33,0.535,50.5,51.4,9,13,17.2,28.4
2018-19,James Madison,FALSE,-8.52,66,104.3,0.36,0.541,50.6,49.1,9.5,8.3,16.4,30.8
2018-19,Kansas State NCAA,TRUE,15.39,64.9,101.3,0.384,0.52,50.9,57.6,11.6,7.7,15.2,28.4
2018-19,Kansas NCAA,TRUE,18.35,70.3,106.5,0.349,0.555,52.1,48.3,9.5,10.9,16.1,29.9
2018-19,Kennesaw State,FALSE,-16.17,70.9,89.1,0.225,0.456,48.7,48.8,8.1,8.7,16.4,29.4
2018-19,Kent State,TRUE,1.26,69.4,107.5,0.381,0.531,51,49,9.8,10.2,13.9,33.7
2018-19,Kentucky NCAA,TRUE,21.43,67.3,111.9,0.296,0.571,56.9,51.2,8.8,13.4,15.9,36.4
2018-19,La Salle,FALSE,-3.61,69.5,97,0.435,0.512,48.9,54.4,10.7,8.6,17.6,28.8
2018-19,Lafayette,FALSE,-11.17,70.4,102.8,0.412,0.554,48.3,52.2,7.4,10.8,16.8,22.6
2018-19,Lamar,TRUE,-5.94,71.3,108.7,0.336,0.549,54.9,53.3,11.8,8.4,16.7,37.2
2018-19,Lehigh,TRUE,-2.34,72.5,109.4,0.383,0.599,50.5,55,7.5,6.3,16.8,23.5
2018-19,Liberty NCAA,TRUE,5.27,65.4,112.8,0.442,0.596,51.5,55.2,9.5,8.1,15.1,25.1
2018-19,Lipscomb,TRUE,9.21,74.9,111,0.393,0.589,52.9,61.1,9.7,8,15.8,26.2
2018-19,Long Beach State,FALSE,-4.57,73.3,101,0.31,0.525,48.7,45.5,8.7,7.6,16.5,29.1
2018-19,Long Island University,TRUE,-8.99,72.9,101.4,0.432,0.543,50.1,52.3,9.3,12,17.7,27.8
2018-19,Longwood,FALSE,-8.43,68.9,101.6,0.501,0.552,50.7,49.9,8.9,7.2,18,24.6
2018-19,Louisiana,TRUE,-2.07,74.8,108.2,0.405,0.553,48.5,54.1,9.4,10,15.2,29.9
2018-19,Louisiana-Monroe,TRUE,0.81,69.2,112.5,0.439,0.583,49.4,54,8.4,6.1,14.3,27.2
2018-19,Louisiana State NCAA,TRUE,16.5,70.6,111.1,0.342,0.553,53,45.7,12.2,11.8,15.1,36.2
2018-19,Louisiana Tech,TRUE,0.95,68,105.2,0.392,0.529,50.6,52.4,8.4,10,14.6,30.2
2018-19,Louisville NCAA,TRUE,17.28,68.4,107.4,0.437,0.553,52.4,53.6,6.3,7.9,15.2,29
2018-19,Loyola (IL),TRUE,3.99,63.7,103,0.334,0.573,50.5,56.3,10.2,7.3,17.3,19.8
2018-19,Loyola Marymount,TRUE,2.93,65.2,102.8,0.283,0.541,52.2,56.3,11.3,10.5,16.8,29.7
2018-19,Loyola (MD),FALSE,-9.13,70.4,102.4,0.336,0.548,48.3,53.2,12.2,6.2,17.3,27.3
2018-19,Maine,FALSE,-15.11,64.6,94,0.374,0.512,48.8,63.1,11.3,10.8,19.1,26.2
2018-19,Manhattan,FALSE,-12.89,62.8,90.9,0.411,0.492,49,55.3,11,8.9,20.7,29.5
2018-19,Marist,FALSE,-9.49,65.6,101.8,0.41,0.549,48.8,51,8.4,6.2,16.9,24.2
2018-19,Marquette NCAA,TRUE,14.78,70.7,108.2,0.417,0.572,53,51.1,6.9,11.2,16.9,29.1
2018-19,Marshall,TRUE,-0.64,76.3,104.5,0.447,0.549,44.8,50.3,11.7,11.2,14.3,22.2
2018-19,Maryland-Baltimore County,TRUE,-5.85,65.8,99.7,0.426,0.53,50.3,55.2,11.6,9.2,16.5,25.5
2018-19,Maryland-Eastern Shore,FALSE,-24.21,65.5,87.1,0.358,0.473,45.4,54.2,8.8,7.3,18.2,23.5
2018-19,Maryland NCAA,TRUE,16.01,66.6,107.3,0.37,0.55,56,52.1,6.5,13.4,16.5,34
2018-19,Massachusetts-Lowell,FALSE,-8.28,71.9,106,0.389,0.57,49.8,57.1,7.8,6.8,17.2,27.2
2018-19,Massachusetts,FALSE,-3.02,68.4,102.6,0.4,0.538,52,57.9,7,8,17.5,31.3
2018-19,McNeese State,FALSE,-14.41,68.4,100.9,0.327,0.542,50.6,56.4,6.9,8.8,18.5,30.4
2018-19,Memphis,TRUE,10.7,75.5,105.3,0.361,0.547,51.2,54.6,10.5,11,17,32.9
2018-19,Mercer,FALSE,-2.86,69.1,104.5,0.38,0.547,49.2,49.9,9.6,8.5,16.5,29.1
2018-19,Miami (FL),FALSE,9.39,68.5,104.3,0.435,0.541,47.7,51.3,9.6,8.7,14.9,25.8
2018-19,Miami (OH),FALSE,0.77,68.8,102.6,0.45,0.529,52,44.9,8.8,8.1,16.1,29.8
2018-19,Michigan State NCAA,TRUE,24.93,68.1,113.1,0.378,0.585,56.1,66.8,7.5,13.7,16,33.2
2018-19,Michigan NCAA,TRUE,21.82,65.4,106.5,0.399,0.542,50.7,54.4,9.3,10.3,12.3,23.9
2018-19,Middle Tennessee,FALSE,-6.09,70.3,95.2,0.35,0.505,52.3,45.2,8.5,7.6,19.5,32.1
2018-19,Milwaukee,FALSE,-8.9,68.9,100,0.38,0.521,49.3,46.5,6.8,9.4,15.6,26
2018-19,Minnesota NCAA,TRUE,12.52,67.9,103.7,0.296,0.521,51.2,59,7.1,10.1,14.6,30.9
2018-19,Mississippi State NCAA,TRUE,15.96,68.6,111.9,0.391,0.574,52.8,51.4,11.7,14,16.5,34.6
2018-19,Mississippi Valley State,FALSE,-22.47,70.6,90.7,0.288,0.461,47.6,49.5,7.8,5.8,15.7,28.9
2018-19,Mississippi NCAA,TRUE,12.32,69.2,108.4,0.399,0.568,51.1,54.2,10.2,9.6,16,30.1
2018-19,Kansas City,FALSE,-6.61,68.6,100.3,0.406,0.535,45.4,45.3,10.5,8,15.9,23.7
2018-19,Missouri State,TRUE,-1.2,66.5,103.2,0.379,0.548,49.7,45.7,10.3,12.1,16.1,26.1
2018-19,Missouri,FALSE,8.6,66.1,100.9,0.412,0.534,52.8,46.7,7,5.2,18.2,31.8
2018-19,Monmouth,FALSE,-10.66,68.5,94.1,0.295,0.501,50,47.7,9.8,11.1,18,29.1
2018-19,Montana State,FALSE,-7.91,71.6,109.2,0.435,0.571,49.6,57.2,7.4,4.3,15.2,26.1
2018-19,Montana NCAA,TRUE,1.5,68.6,110.6,0.385,0.585,51.8,52.3,9.5,8.8,15.4,26.6
2018-19,Morehead State,FALSE,-7.73,70.6,103.2,0.382,0.528,48.8,51.5,7.9,10.8,14.9,29
2018-19,Morgan State,FALSE,-15.98,73.9,96.7,0.271,0.483,47.2,47.8,10.3,4.4,15.2,31.8
2018-19,Mount St. Mary's,FALSE,-14.57,69.5,97.1,0.412,0.513,47.4,48.3,6.8,9.7,16.8,26.4
2018-19,Murray State NCAA,TRUE,8.96,71.8,115.1,0.364,0.586,52.1,59.8,10.5,11.5,14.7,31.3
2018-19,Navy,FALSE,-10.09,68.3,97.3,0.368,0.504,52.4,54.5,7.9,5.7,17.6,31.5
2018-19,Omaha,TRUE,-2.32,70,111.7,0.36,0.568,49.2,43.1,8,5.7,12,24.9
2018-19,Nebraska,TRUE,14.85,67.2,106.5,0.375,0.525,48.5,50.9,10.7,11.1,12.3,28.6
2018-19,Nevada-Las Vegas,TRUE,1.58,69,105.5,0.402,0.527,53.3,50.7,8.5,9.6,15.7,35.1
2018-19,Nevada NCAA,TRUE,16,70.7,113.2,0.428,0.57,51.8,53.9,8.8,11.2,12.9,27.1
2018-19,New Hampshire,FALSE,-18.66,67.1,89.5,0.475,0.474,47.7,52.2,6,5.5,16.2,23.2
2018-19,New Mexico State NCAA,TRUE,10.05,68.3,113.9,0.467,0.562,57.2,53.4,8.2,8.1,14.7,36.7
2018-19,New Mexico,FALSE,-0.55,74.5,102.5,0.438,0.536,50.2,54.8,9.2,8.4,16.6,28.7
2018-19,New Orleans,TRUE,-8.88,71.1,99.7,0.292,0.526,49.7,57.7,11.9,10.9,18.6,32.9
2018-19,Niagara,FALSE,-11.33,70.4,102.6,0.391,0.53,49.8,43.1,5.7,10.4,15.1,26.6
2018-19,Nicholls State,FALSE,-11.87,71.2,101.6,0.461,0.535,45.7,53,9.3,10.4,15.4,24.3
2018-19,NJIT,TRUE,-3.63,69.2,101.4,0.373,0.547,48.6,44.3,9.1,7.4,15.7,21.3
2018-19,Norfolk State,TRUE,-8.04,71.8,101.3,0.37,0.539,50.2,50.8,8.4,13,17.5,28.1
2018-19,North Alabama,FALSE,-11,71.1,94,0.421,0.486,49.4,44.9,9.2,6.5,16.5,27.5
2018-19,UNC Asheville,FALSE,-19.81,64.2,92.9,0.422,0.506,46.5,50.5,9.8,9,19.9,29.1
2018-19,North Carolina A&T,TRUE,-11.24,67.9,102.3,0.361,0.545,47.8,54.8,9.8,9.2,16.9,27.4
2018-19,North Carolina Central NCAA,TRUE,-11.53,68.5,104,0.361,0.545,54.8,60.2,8.9,7.5,18.8,35.1
2018-19,UNC Greensboro,TRUE,4.08,69.9,108.5,0.375,0.548,50.7,45.4,12.5,11.5,14.5,31.4
2018-19,NC State,TRUE,14.94,71.8,110.7,0.358,0.547,53,50.8,9.9,10.3,14.6,35.8
2018-19,UNC Wilmington,FALSE,-8.1,70.2,107.3,0.375,0.545,52.4,56.3,6.4,6,15.9,32.2
2018-19,North Carolina NCAA,TRUE,23.94,75.9,112.7,0.358,0.56,56.6,60.6,9.2,9.5,14.6,34.8
2018-19,North Dakota State NCAA,TRUE,-4.01,66.8,108.5,0.472,0.576,48.7,46,6.8,6.6,14.2,20.6
2018-19,North Dakota,FALSE,-8.78,71.5,103.5,0.365,0.555,48.9,48.4,8,7.3,16,22.6
2018-19,North Florida,FALSE,-3.47,74,101.3,0.445,0.547,49.8,57.6,8.6,10.8,19.1,30.3
2018-19,North Texas,TRUE,-0.25,67.5,103,0.439,0.532,53.2,51.5,9.4,7.9,17,31.5
2018-19,Northeastern NCAA,TRUE,3.95,66.3,111.7,0.464,0.597,49.7,54.5,9.2,6,15.1,22.5
2018-19,Northern Arizona,FALSE,-10.75,70,103.4,0.412,0.536,48.7,48.5,9,6.3,15,25.7
2018-19,Northern Colorado,TRUE,-3.92,68.7,110.1,0.462,0.573,52.1,49.7,7.9,8,15.7,28.6
2018-19,Northern Illinois,TRUE,2.58,68.4,106.5,0.322,0.556,50.9,39.8,8,7.2,15.2,26.6
2018-19,Northern Iowa,FALSE,-1.54,65.8,99,0.429,0.527,50,48.1,7.4,6.7,15.8,23.1
2018-19,Northern Kentucky NCAA,TRUE,4.67,70,111.3,0.412,0.574,53.2,60.5,8.8,11.5,15.6,30.6
2018-19,Northwestern State,FALSE,-17.06,70.7,92.8,0.361,0.494,47.8,46.9,8.7,12.1,19.3,29.9
2018-19,Northwestern,FALSE,9.97,66.8,97.8,0.407,0.505,48.4,61.4,8.2,11.1,14.3,24.3
2018-19,Notre Dame,FALSE,7.97,66.4,103.3,0.437,0.502,48.4,54.5,8.2,11.7,11.9,29
2018-19,Oakland,FALSE,-2.27,69.9,109.4,0.439,0.583,47.4,67.1,8.2,7.8,16.4,25.2
2018-19,Ohio State NCAA,TRUE,13.89,66.7,103.2,0.401,0.54,50.9,58.9,8.8,7,16.4,27.6
2018-19,Ohio,FALSE,-1.84,71.5,96.9,0.344,0.512,50.8,56.2,8.9,10.1,17.4,29
2018-19,Oklahoma State,FALSE,8.09,67.1,101,0.419,0.529,48.6,55.5,8.5,13.1,15.8,26.4
2018-19,Oklahoma NCAA,TRUE,15.3,69.3,102.5,0.331,0.534,50.2,48.7,8.6,8.3,15,25.6
2018-19,Old Dominion NCAA,TRUE,3.74,65.6,100.2,0.373,0.499,53.2,53.3,8.6,14.3,15,31.8
2018-19,Oral Roberts,FALSE,-9.34,69.1,104.2,0.392,0.549,52.1,50.8,6.8,9.4,17.5,30.3
2018-19,Oregon State,TRUE,7.84,67.2,108.3,0.366,0.56,51.7,58.1,8.8,14.9,15.9,30.6
2018-19,Oregon NCAA,TRUE,13.95,65.5,106.2,0.395,0.549,51.1,52.3,11.6,14.6,15.4,29.1
2018-19,Pacific,FALSE,-2.46,66.7,99.4,0.337,0.531,51.1,45.8,9.3,5,17.4,27
2018-19,Penn State,FALSE,12.55,68.2,101,0.365,0.509,51.6,49.2,11.1,10.4,15.4,31.6
2018-19,Pennsylvania,TRUE,2.04,69.1,102.9,0.444,0.548,49.8,56.6,9.6,6.1,16.1,24.7
2018-19,Pepperdine,FALSE,0.9,70.7,106.3,0.42,0.564,47.4,55.4,9.5,8.2,15.9,24.9
2018-19,Pittsburgh,FALSE,7.88,68.6,101.1,0.369,0.521,50,50.3,10,11.1,16.8,32.1
2018-19,Portland State,TRUE,-8.95,72.2,106.3,0.381,0.522,54.7,50.7,11.3,11.5,15.9,38.8
2018-19,Portland,FALSE,-10.8,68.4,94.2,0.389,0.513,46.3,52.2,7.9,11.1,17.3,21.1
2018-19,Prairie View NCAA,TRUE,-7.29,72.5,103.5,0.341,0.53,46.7,49.3,12.2,4.6,15.2,29.8
2018-19,Presbyterian,TRUE,-3.56,69.6,112,0.481,0.57,49.4,58.5,8.5,5.8,12.7,25.3
2018-19,Princeton,TRUE,-3.43,69.8,98.4,0.408,0.511,50.4,43.1,8.5,6.9,15.7,26.3
2018-19,Providence,TRUE,8.29,68.8,101.9,0.35,0.519,51.1,58.8,10.6,11.3,16,31.7
2018-19,Purdue NCAA,TRUE,21.4,66.1,114.4,0.455,0.563,53.7,53.6,9.1,12.6,13.5,33.8
2018-19,Quinnipiac,TRUE,-6.78,67.6,106.9,0.534,0.563,50.8,53.2,7.4,5.2,16.9,29.2
2018-19,Radford,TRUE,1.28,66.5,110.4,0.388,0.559,52.7,52.3,8.9,10.1,14.1,29.9
2018-19,Rhode Island,TRUE,2.83,68.2,100.8,0.321,0.51,51.2,48.8,10.3,11.4,15.3,31.2
2018-19,Rice,FALSE,-6.56,71.8,101.1,0.427,0.535,51.2,53.5,7.3,8.6,16.5,26.5
2018-19,Richmond,FALSE,-1.37,66.6,105.3,0.402,0.561,44.9,61.1,11.3,8.8,14,18.7
2018-19,Rider,TRUE,-4.96,74.1,103.2,0.344,0.529,50.4,53.1,12.2,10.1,15.6,30.3
2018-19,Robert Morris,TRUE,-9.41,68.2,101.1,0.396,0.534,50.5,56.6,10.6,8.1,18.1,30.4
2018-19,Rutgers,FALSE,8.89,68.1,99,0.332,0.497,52.8,50.6,9.4,11.3,16.1,33.4
2018-19,Sacramento State,FALSE,-8.78,69.4,101.2,0.293,0.528,50,53.5,11,10,16.3,28.3
2018-19,Sacred Heart,FALSE,-7.88,74,107.6,0.354,0.564,53.1,53.2,7.2,10.8,17,31.3
2018-19,Saint Francis (PA),TRUE,-8.74,70.8,107.7,0.356,0.532,52,46.7,9.5,7.9,14.5,34.2
2018-19,Saint Joseph's,FALSE,-0.43,68.8,102.2,0.447,0.521,48.3,50.1,8.2,10.1,12,21.5
2018-19,Saint Louis NCAA,TRUE,5.06,67,99.4,0.329,0.492,54.5,53.8,10.5,11.9,16,35.7
2018-19,Saint Mary's (CA) NCAA,TRUE,12.58,64.3,112.2,0.352,0.568,54.4,37.9,9.2,6.9,14.1,30.8
2018-19,Saint Peter's,FALSE,-12.15,64.3,95.9,0.346,0.527,50.9,42.6,8.2,17.7,20.4,29.2
2018-19,Sam Houston State,TRUE,-3.17,68.6,107.3,0.418,0.549,51.3,62.4,10.5,8.9,15.5,31
2018-19,Samford,TRUE,0.69,71.2,107.1,0.352,0.57,50.3,50.1,9.9,10.9,17,28.1
2018-19,San Diego State,TRUE,5.29,68.9,104.1,0.372,0.539,51.2,57.6,8.4,10.1,15.8,29.4
2018-19,San Diego,TRUE,6.12,68,104.4,0.404,0.562,51.9,56.5,8.2,8.4,16.8,24.7
2018-19,San Francisco,TRUE,8.56,67.3,112.1,0.393,0.556,52.2,50.8,8.9,8.9,13.1,30.8
2018-19,San Jose State,FALSE,-16.37,71.3,91.7,0.363,0.496,49.7,59.3,5.9,5.1,19,27.9
2018-19,Santa Clara,TRUE,-1.91,67.4,100,0.401,0.55,49.2,56.6,6.9,9.5,18.4,24.3
2018-19,Savannah State,FALSE,-20.51,78.1,97,0.576,0.506,46.2,56,9.6,7.9,17,28.2
2018-19,Seattle,TRUE,-1.47,69.7,104.4,0.33,0.535,52.3,45.3,6.1,9.3,15.1,29.5
2018-19,Seton Hall NCAA,TRUE,10.25,70.1,104.1,0.367,0.533,50,51.7,9.8,11.2,15.2,29.6
2018-19,Siena,TRUE,-7.9,61.5,103.1,0.477,0.536,46.8,53.8,9.2,8.3,13.9,23.2
2018-19,South Alabama,TRUE,-4.46,68.9,104.6,0.404,0.563,47.6,54.3,8.5,11.5,17.2,25.6
2018-19,South Carolina State,FALSE,-16.86,69.2,100.3,0.308,0.529,50.6,47.6,7,5.4,17.9,32.2
2018-19,South Carolina Upstate,FALSE,-15.3,69.4,96.9,0.436,0.515,46.7,56,9.2,8.1,17.3,26.2
2018-19,South Carolina,TRUE,8.34,71.2,101.7,0.347,0.52,49.9,51.2,8.8,12.7,16.2,32
2018-19,South Dakota State,TRUE,5.92,72.8,116.1,0.408,0.615,53.3,49.7,8.4,6,14.6,23.7
2018-19,South Dakota,FALSE,-5.52,68.1,103.3,0.4,0.545,47.9,52.4,8,6.4,14.3,22
2018-19,South Florida,TRUE,5.96,69.5,101.9,0.386,0.529,54.7,57.2,11.3,9.7,18.8,35.7
2018-19,Southeast Missouri State,FALSE,-11.32,70.2,99.8,0.397,0.539,48.8,50.5,8.2,6.9,17.9,25.7
2018-19,Southeastern Louisiana,TRUE,-7.59,67.6,99.6,0.401,0.545,52.2,59.1,9.6,7.1,20.8,32.5
2018-19,Southern California,FALSE,8.23,71,105.8,0.36,0.546,48.7,57.2,8.5,9.4,14.5,26.9
2018-19,SIU Edwardsville,FALSE,-14.47,71.9,98.4,0.35,0.51,48.2,48.1,8.6,6.1,16.5,28.7
2018-19,Southern Illinois,TRUE,1.39,66.8,102.7,0.331,0.554,50.8,54.6,9.9,11.7,18.4,28.6
2018-19,Southern Methodist,FALSE,5.81,66.5,108.2,0.41,0.54,50.9,52.9,8.9,11.3,14.1,32.6
2018-19,Southern Mississippi,TRUE,2.58,67.4,106.8,0.369,0.553,50.1,61.5,11.3,11,13.8,24.3
2018-19,Southern Utah,TRUE,-8.91,73.5,101.5,0.4,0.546,50.2,48.4,7.9,9.1,16.5,23.2
2018-19,Southern,FALSE,-16.79,68.3,94.6,0.318,0.522,47.9,49.5,9.8,8.1,20.4,29.4
2018-19,St. Bonaventure,TRUE,3.34,65.1,99.8,0.332,0.518,50.6,50.8,8.8,15.4,16.2,28.9
2018-19,St. Francis (NY),TRUE,-10.19,70.6,100.3,0.405,0.518,49.1,46,8.3,10.6,15.4,27.4
2018-19,St. John's (NY) NCAA,TRUE,7.88,72.6,105,0.385,0.548,45.8,50,12.1,9.8,13,21.4
2018-19,Stanford,FALSE,6.03,71.8,100.8,0.366,0.54,51.4,48.5,8.3,10.7,18.3,29.8
2018-19,Stephen F. Austin,FALSE,-10.99,69.8,99.7,0.347,0.53,49,46.7,9.1,11.9,18.2,30.3
2018-19,Stetson,FALSE,-15.01,71.6,96.5,0.349,0.489,47.8,52.6,9.4,8.5,15.2,29
2018-19,Stony Brook,TRUE,-2.1,69.9,101.4,0.369,0.521,54.2,45.6,9,13,17.4,33.4
2018-19,Syracuse NCAA,TRUE,13.73,67.2,103.4,0.432,0.529,48.4,50.5,12.1,16.8,15.9,30
2018-19,Temple NCAA,TRUE,8.17,70.5,104.4,0.374,0.534,48.2,54.5,12,6.2,13.8,26.1
2018-19,Tennessee-Martin,FALSE,-10.94,71.2,105.9,0.379,0.544,48.6,51.6,10,7.9,16.2,31.3
2018-19,Tennessee State,FALSE,-11.62,73.1,98.6,0.412,0.536,50,45.5,9.9,7.5,19.6,29.3
2018-19,Tennessee Tech,FALSE,-14.76,72.9,92.4,0.348,0.503,48.3,52.4,9.9,11.1,19.8,28.4
2018-19,Tennessee NCAA,TRUE,21.55,69.4,116.2,0.32,0.587,52.3,59.7,8.5,15.2,13.7,30.9
2018-19,Texas A&M-Corpus Christi,FALSE,-9.11,67.3,97.9,0.344,0.516,52.6,54.7,9.1,9,18.1,31.4
2018-19,Texas A&M,FALSE,7.21,69.4,101.5,0.36,0.526,50.7,46.7,9.7,12.7,17.2,32.7
2018-19,UT Arlington,TRUE,-0.5,69,98.5,0.405,0.514,51.6,53.9,9.1,8.3,17.4,31
2018-19,TCU,TRUE,13.81,69.4,104.9,0.375,0.547,51.7,60.4,9.8,11.5,16.7,30.9
2018-19,UTEP,FALSE,-8.23,70,90.9,0.389,0.498,50.4,48,6.6,7.9,20,27.3
2018-19,Texas-Rio Grande Valley,TRUE,-2.04,71.9,98.4,0.297,0.511,45.8,56.2,12.9,8,15.5,25.9
2018-19,UTSA,TRUE,0.69,74,103.5,0.413,0.534,49.2,46.9,8.9,6.9,14.8,25.8
2018-19,Texas Southern,TRUE,-5.55,76.3,104.9,0.358,0.545,50.7,54.6,10.4,7.3,17.1,31.6
2018-19,Texas State,TRUE,1.54,68.5,105.3,0.377,0.537,54.3,56.3,10,7.7,16.5,33.7
2018-19,Texas Tech NCAA,TRUE,22.79,67.6,106.9,0.36,0.567,50.8,52.3,10.7,15.4,15.8,26.3
2018-19,Texas,TRUE,16.06,66.4,105.9,0.435,0.537,49.3,52.3,9.1,11.4,14.1,27.8
2018-19,Toledo,TRUE,8.21,69.7,109.4,0.432,0.566,52.5,59.7,7.3,11.5,15.2,28.2
2018-19,Towson,FALSE,-8.44,64.5,102.7,0.296,0.514,53.7,39.4,7.3,9.7,15.6,34.6
2018-19,Troy,FALSE,-6.12,69.6,103.6,0.41,0.55,48.8,50.7,8.1,12.3,17.1,27.1
2018-19,Tulane,FALSE,-6.72,72,93.4,0.376,0.505,48.6,60.6,6.6,9.1,18.5,26.2
2018-19,Tulsa,TRUE,4.65,69.9,101.9,0.376,0.55,48.7,55.4,7.8,7,16.2,22.5
2018-19,UCLA,TRUE,7.17,73.7,105,0.358,0.543,52.8,51.4,7.9,10.7,16.4,30.8
2018-19,Utah State NCAA,TRUE,11.98,70,111.5,0.379,0.575,56.2,62.4,8.7,12.2,15.8,31.9
2018-19,Utah Valley,TRUE,3,70.4,109.5,0.384,0.588,53.1,52,8.2,6.7,17.5,28.3
2018-19,Utah,TRUE,6.13,67.9,110.9,0.465,0.578,52.3,54.7,6.8,7,16.8,30.7
2018-19,Valparaiso,FALSE,-3.38,66.4,99.5,0.328,0.534,50.8,53.7,9.1,8.6,17.5,27
2018-19,Vanderbilt,FALSE,3.57,68.9,98.5,0.422,0.522,50.1,50.4,7,10.4,17.9,28.9
2018-19,Vermont NCAA,TRUE,4.88,66.5,110.2,0.403,0.568,53.2,46.2,8.3,11.9,14.6,27.3
2018-19,Villanova NCAA,TRUE,14.33,65,112.2,0.535,0.565,51.3,56.9,8.2,8.7,14.2,30.1
2018-19,Virginia Commonwealth NCAA,TRUE,11.96,69,102.1,0.412,0.535,50.8,54.9,11.5,12.2,17.3,31
2018-19,VMI,FALSE,-10.5,73.5,102.6,0.455,0.541,47.2,52.4,9.1,5.1,14.8,23
2018-19,Virginia Tech NCAA,TRUE,19.28,64.4,113.3,0.437,0.588,51.9,59.5,10.4,8.4,15.2,29.2
2018-19,Virginia NCAA,TRUE,25.46,60.8,116.3,0.395,0.58,53.9,55.9,9,13,12.8,29.7
2018-19,Wagner,FALSE,-12.99,66.4,98.7,0.456,0.501,52,53.6,9.2,12,17.4,33.9
2018-19,Wake Forest,FALSE,1.21,68.8,98.6,0.353,0.496,52.2,46.1,7,7.2,16.3,33.7
2018-19,Washington State,FALSE,-1.67,71.6,104.4,0.445,0.562,48.2,57.4,7.4,7.8,17.1,25.2
2018-19,Washington NCAA,TRUE,12.01,67.4,103.2,0.399,0.551,47.6,47.5,13.3,16.3,17.4,28.8
2018-19,Weber State,TRUE,-4.37,73.4,107.2,0.354,0.576,48.9,41.6,7.3,10,14.4,19.7
2018-19,West Virginia,FALSE,6.94,71.7,101.5,0.391,0.514,53.1,54.2,8.5,9.4,17.7,36.6
2018-19,Western Carolina,FALSE,-9.28,71.3,99.8,0.459,0.564,52.4,49.1,5.8,4.6,22,28.7
2018-19,Western Illinois,FALSE,-10.04,69.5,101.6,0.337,0.531,48.9,39,7.6,11.4,14.6,22.7
2018-19,Western Kentucky,TRUE,3.14,69,102.1,0.318,0.539,51.6,48.9,9.9,14.4,17.1,29
2018-19,Western Michigan,FALSE,-6.26,70.2,98.5,0.397,0.524,51.5,48.3,6.4,6.5,18.6,30
2018-19,Wichita State,TRUE,7.72,69.3,101.4,0.391,0.504,52.1,53.7,6.8,10.3,14.7,32.1
2018-19,William & Mary,FALSE,-4.78,69.2,106.1,0.415,0.567,49.9,62.9,7.2,12.4,16,24.2
2018-19,Winthrop,TRUE,-2.89,75.1,110,0.531,0.582,53.4,53.8,5.9,7.2,17.5,29.8
2018-19,Wisconsin NCAA,TRUE,17.9,64.8,103.9,0.346,0.531,49.8,49.2,7.9,11,13,24.3
2018-19,Wofford NCAA,TRUE,13.92,68.5,119.2,0.436,0.598,54.5,50.6,9.6,9.1,13.5,32.5
2018-19,Wright State,TRUE,3.29,67.4,108.1,0.403,0.543,52.3,54.7,9,6.1,14.6,31.3
2018-19,Wyoming,FALSE,-9.75,70.2,93.3,0.435,0.534,44.7,48,7.8,7.9,18.6,15.6
2018-19,Xavier,TRUE,9.61,66.5,107,0.374,0.553,53.4,56.3,8.1,10.6,16.5,32.2
2018-19,Yale NCAA,TRUE,5.52,72.9,109.7,0.35,0.584,52.9,56.3,8,11.2,15.9,25.8
2018-19,Youngstown State,FALSE,-7.78,70.6,104.8,0.433,0.526,51.5,51.1,9.1,9.9,15.6,33.7
2019-20,Abilene Christian,TRUE,-2.87,71.1,105,0.373,0.549,50.1,56.6,13.1,7.9,16.9,30.6
2019-20,Air Force,FALSE,-0.37,68.9,106,0.417,0.568,50,58.5,7.3,4.6,16.1,22.7
2019-20,Akron,TRUE,7.15,70.6,107.2,0.444,0.562,50.7,51.4,7.2,7.3,16,27.9
2019-20,Alabama A&M,FALSE,-18.88,69.6,87.9,0.317,0.462,47.5,49.7,8.3,5.7,16.4,24.7
2019-20,UAB,TRUE,-0.94,67.2,100.2,0.3,0.537,54.7,43.2,8.9,8.7,19,31.7
2019-20,Alabama State,FALSE,-16.15,70.8,86.7,0.39,0.477,47.1,47.6,8.8,6,19.9,25.7
